ID,SMILES,Total_count,BBB+_count,BBB-_count,MW_RDKit,LogP_RDKit,HBA_RDKit,HBD_RDKit,TPSA_RDKit,Flexibility_RDKit,Charge_RDKit,HeavyAtom_RDKit,AtomStereo_RDKit,AtomCount_C_RDKit,AtomCount_H_RDKit,AtomCount_O_RDKit,AtomCount_N_RDKit,AtomCount_S_RDKit,AtomCount_F_RDKit,AtomCount_Cl_RDKit,AtomCount_Br_RDKit,AtomCount_I_RDKit,AtomCount_P_RDKit,AtomCount_B_RDKit,AtomCount_Li_RDKit,BondCount_Single_RDKit,BondCount_Double_RDKit,BondCount_Triple_RDKit,BondCount_Aromatic_RDKit,Total_Chiral_Centers_RDKit,R_Isomers_RDKit,S_Isomers_RDKit,E_Isomers_RDKit,Z_Isomers_RDKit,Num_4_Rings_Aromatic_RDKit,Num_4_Rings_NonAromatic_RDKit,Num_4_Rings_Total_RDKit,Num_5_Rings_Aromatic_RDKit,Num_5_Rings_NonAromatic_RDKit,Num_5_Rings_Total_RDKit,Num_6_Rings_Aromatic_RDKit,Num_6_Rings_NonAromatic_RDKit,Num_6_Rings_Total_RDKit,Num_8_Rings_Aromatic_RDKit,Num_8_Rings_NonAromatic_RDKit,Num_8_Rings_Total_RDKit,Num_Aromatic_Rings_RDKit,Num_NonAromatic_Rings_RDKit,Num_Total_Rings_RDKit,WienerIndex_RDKit,EccentricConnectivityIndex_RDKit,BBB+_normalised,BBB-_normalised,ratio
BRIC3081,[13*][C@H]1OC[C@@H]2O[C@H]([13*])[C@@H](O)[C@H](O)[C@@H]2O1,2,1,1,174.152,-1.1965,5.0,2.0,68.15,0.0,0.0,12.0,4.0,7.0,10.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,4.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,178.0,117.0,0.00020177562550443906,0.00035075412136092597,0.6348
BRIC3082,[3*]O[C@@H]1c2cc3c(cc2[C@H](c2cc([16*])c([16*])c([16*])c2)[C@@H]2C(=O)OC[C@H]21)OCO3,1,0,1,324.332,2.3834,5.0,1.0,64.99,1.0,0.0,24.0,4.0,19.0,16.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,1.0,0.0,12.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,3.0,0.0,0.0,0.0,2.0,3.0,5.0,1134.0,391.0,0.0,0.00035075412136092597,1.0
BRIC3083,[13*]C1[C@@H]([15*])C2CCN1C2,1,1,0,96.153,0.5262,1.0,0.0,3.24,0.0,0.0,7.0,2.0,6.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,36.0,40.0,0.00020177562550443906,0.0,0.0
BRIC3084,[5*]N1c2cc([16*])c([16*])cc2C[C@@H]1C,1,1,0,133.194,2.0431,1.0,1.0,12.03,0.0,0.0,10.0,1.0,9.0,11.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,6.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,108.0,87.0,0.00020177562550443906,0.0,0.0
BRIC3085,[15*][C@H]1Cc2cc([16*])c([16*])cc2C1=O,1,1,0,131.154,1.6297,1.0,0.0,17.07,0.0,0.0,10.0,0.0,9.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,106.0,83.0,0.00020177562550443906,0.0,0.0
BRIC3086,[13*][C@@H]1Cc2cc([16*])c([16*])cc2S(=O)(=O)O1,1,1,0,183.208,1.1098,3.0,0.0,43.37,0.0,0.0,12.0,0.0,8.0,7.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,2.0,173.0,108.0,0.00020177562550443906,0.0,0.0
BRIC3087,[4*][C@@H](C)CC([4*])(C)C,2,2,0,85.17,2.2567,0.0,0.0,0.0,2.0,0.0,6.0,0.0,6.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,31.0,0.0004035512510088781,0.0,0.0
BRIC3088,[15*][C@H]1CN2CCc3cc([16*])c([16*])cc3[C@@H]2CC1=O,1,1,0,200.261,1.7629,2.0,0.0,20.31,0.0,0.0,15.0,1.0,13.0,14.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,0.0,6.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,3.0,330.0,185.0,0.00020177562550443906,0.0,0.0
BRIC3089,[16*]c1cc2c(cc1[16*])[C@H](c1ccccc1)CN(C)CC2,1,1,0,237.346,3.3064,1.0,0.0,3.24,1.0,0.0,18.0,1.0,17.0,19.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,12.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,552.0,247.0,0.00020177562550443906,0.0,0.0
BRIC3090,[16*]c1cc2c3c(c1O)C1(C=CC(=O)C=C1)C[C@@H]3N(C)CC2,1,1,0,267.328,2.2578,3.0,1.0,40.54,0.0,0.0,20.0,1.0,17.0,17.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,3.0,0.0,6.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,3.0,0.0,0.0,0.0,1.0,3.0,4.0,683.0,287.0,0.00020177562550443906,0.0,0.0
BRIC3091,[13*][C@H]1O[C@@H](C)[C@@H](O)[C@H](O)[C@@H]1O,2,0,2,147.15,-1.3504,4.0,3.0,69.92,0.0,0.0,10.0,4.0,6.0,11.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,109.0,76.0,0.0,0.0007015082427218519,1.0
BRIC3092,[13*]C1[C@@H]([15*])C2CCN1CC2,1,1,0,110.18,0.9163,1.0,0.0,3.24,0.0,0.0,8.0,2.0,7.0,12.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,3.0,3.0,54.0,54.0,0.00020177562550443906,0.0,0.0
BRIC3093,[13*][C@H]1[C@@H]([15*])C2CCN1CC2,2,2,0,109.172,1.0781,1.0,0.0,3.24,0.0,0.0,8.0,2.0,7.0,11.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,3.0,3.0,54.0,54.0,0.0004035512510088781,0.0,0.0
BRIC3094,[13*][C@H]1O[C@H]([13*])[C@@H](O)[C@@H]1[15*],2,0,2,85.082,-0.0946,2.0,1.0,29.46,0.0,0.0,6.0,1.0,4.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,26.0,29.0,0.0,0.0007015082427218519,1.0
BRIC3095,[16*]c1ccc(Cl)c2c1CCC[C@@H]2N(C)C,1,1,0,209.72,3.279,1.0,0.0,3.24,1.0,0.0,14.0,1.0,12.0,16.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,6.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,2.0,271.0,139.0,0.00020177562550443906,0.0,0.0
BRIC3096,[15*][C@@H]1CN(C)CC[C@@H]1[15*],1,1,0,97.161,0.7305,1.0,0.0,3.24,0.0,0.0,7.0,0.0,6.0,11.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,42.0,45.0,0.00020177562550443906,0.0,0.0
BRIC3097,[15*][C@H]1CNC(=O)C1,1,1,0,84.098,-0.2894,1.0,1.0,29.1,0.0,0.0,6.0,0.0,4.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,26.0,29.0,0.00020177562550443906,0.0,0.0
BRIC3098,[16*]c1ccc2c(c1)C13CCCC[C@@H]1C(C2)N(C)CC3,1,1,0,241.378,3.3748,1.0,0.0,3.24,0.0,0.0,18.0,3.0,17.0,23.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,6.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,4.0,0.0,0.0,0.0,1.0,3.0,4.0,493.0,233.0,0.00020177562550443906,0.0,0.0
BRIC3099,[16*]c1ccc2c(c1)CN(C)C[C@H]2c1ccc(Cl)c(Cl)c1,1,1,0,292.209,4.5707,1.0,0.0,3.24,1.0,0.0,19.0,1.0,16.0,15.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,12.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,0.0,0.0,0.0,2.0,1.0,3.0,660.0,290.0,0.00020177562550443906,0.0,0.0
BRIC3100,[5*]N1c2ccc([16*])cc2[C@H](CC(=O)O)[C@@H]1C,1,0,1,191.23,2.0589,2.0,2.0,49.33,2.0,0.0,14.0,2.0,11.0,13.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,6.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,287.0,156.0,0.0,0.00035075412136092597,1.0
BRIC3101,[16*]c1ccc2c(c1[16*])C(=O)O[C@@H]2[C@@H]1c2c(cc3c(c2[16*])OCO3)CCN1C,1,1,0,323.348,2.856,5.0,0.0,48.0,1.0,0.0,24.0,2.0,19.0,17.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,1.0,0.0,12.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,3.0,0.0,0.0,0.0,2.0,3.0,5.0,1188.0,430.0,0.00020177562550443906,0.0,0.0
BRIC3102,[16*]c1ccc2c(c1[16*])C13CCN(C)C(C2)C1(O)CC[C@H](O)C3,1,1,0,273.376,1.4605,3.0,2.0,43.7,0.0,0.0,20.0,4.0,17.0,23.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,6.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,4.0,0.0,0.0,0.0,1.0,3.0,4.0,640.0,259.0,0.00020177562550443906,0.0,0.0
BRIC3103,[15*][C@@H]1[C@@H]([15*])[C@@H]([15*])C[C@@H]2CN3CCc4c([nH]c5cc([16*])ccc45)[C@@H]3C[C@@H]21,1,1,0,277.391,3.7198,1.0,1.0,19.03,0.0,0.0,21.0,3.0,19.0,21.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,10.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,4.0,0.0,0.0,0.0,2.0,3.0,5.0,847.0,379.0,0.00020177562550443906,0.0,0.0
BRIC3104,[16*]c1ccc2c3c1OC1C(=O)CCC4(O)C(C2)N(C)CCC314,1,1,0,285.343,1.0396,4.0,1.0,49.77,0.0,0.0,21.0,4.0,17.0,19.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,4.0,0.0,0.0,0.0,1.0,4.0,5.0,691.0,278.0,0.00020177562550443906,0.0,0.0
BRIC3105,[16*]c1ccc2c3c1OC1C(=O)CC[C@@H]4C(C2)N(C)CCC314,1,1,0,269.344,1.9247,3.0,0.0,29.54,0.0,0.0,20.0,4.0,17.0,19.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,1.0,0.0,6.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,4.0,0.0,0.0,0.0,1.0,4.0,5.0,621.0,267.0,0.00020177562550443906,0.0,0.0
BRIC3106,[16*]c1ccc2c3c1O[C@@H]1C(=O)CCC4(O)C(C2)N(C)CCC314,1,1,0,285.343,1.0396,4.0,1.0,49.77,0.0,0.0,21.0,4.0,17.0,19.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,1.0,0.0,6.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,4.0,0.0,0.0,0.0,1.0,4.0,5.0,691.0,278.0,0.00020177562550443906,0.0,0.0
BRIC3107,[15*]C1CC[C@@H]2C3Cc4ccc([16*])c5c4C2(CCN3C)[C@@H]1O5,1,1,0,255.361,2.7457,2.0,0.0,12.47,0.0,0.0,19.0,4.0,17.0,21.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,6.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,4.0,0.0,0.0,0.0,1.0,4.0,5.0,540.0,252.0,0.00020177562550443906,0.0,0.0
BRIC3108,[3*]OC1=CC[C@@H]2C3Cc4ccc([16*])c5c4C2(CCN3C)[C@@H]1O5,1,1,0,269.344,2.4074,3.0,1.0,32.7,0.0,0.0,20.0,4.0,17.0,19.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,1.0,0.0,6.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,4.0,0.0,0.0,0.0,1.0,4.0,5.0,621.0,267.0,0.00020177562550443906,0.0,0.0
BRIC3109,[16*]c1ccc2c3c1O[C@@H]1[C@@H](O)C=C[C@@H]4C(C2)N(C)CCC341,1,1,0,269.344,1.4925,3.0,1.0,32.7,0.0,0.0,20.0,5.0,17.0,19.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,1.0,0.0,6.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,4.0,0.0,0.0,0.0,1.0,4.0,5.0,621.0,267.0,0.00020177562550443906,0.0,0.0
BRIC3110,[16*]c1ccc2c3c1O[C@@H]1[C@@H](O)C=C[C@@H]4C(C2)NCCC341,1,1,0,255.317,1.1503,3.0,2.0,41.49,0.0,0.0,19.0,5.0,16.0,17.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,1.0,0.0,6.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,4.0,0.0,0.0,0.0,1.0,4.0,5.0,537.0,237.0,0.00020177562550443906,0.0,0.0
BRIC3111,[16*]c1ccc2c3c1O[C@@H]1[C@@H](O)CC[C@@H]4C(C2)N(C)CCC341,1,1,0,271.36,1.7165,3.0,1.0,32.7,0.0,0.0,20.0,5.0,17.0,21.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,6.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,4.0,0.0,0.0,0.0,1.0,4.0,5.0,621.0,267.0,0.00020177562550443906,0.0,0.0
BRIC3112,[16*]c1ccc2c3c1O[C@H]1C[C@H](O)C=CC31CCN(C)C2,1,1,0,257.333,1.8417,3.0,1.0,32.7,0.0,0.0,19.0,3.0,16.0,19.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,1.0,0.0,6.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,2.0,3.0,578.0,259.0,0.00020177562550443906,0.0,0.0
BRIC3113,[5*]N1[C@H]2CC[C@H]1CC([15*])C2,1,1,0,111.188,1.2909,1.0,1.0,12.03,0.0,0.0,8.0,2.0,7.0,13.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,54.0,54.0,0.00020177562550443906,0.0,0.0
BRIC3114,[15*][C@@H]1CCCCC1([15*])O,1,1,0,99.153,1.1256,1.0,1.0,20.23,0.0,0.0,7.0,1.0,6.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,42.0,45.0,0.00020177562550443906,0.0,0.0
BRIC3115,[3*]O[C@H]1CC(O)(/C(C)=N/NC([6*])=O)Cc2c(O)c3c(c(O)c21)C(=O)c1c([16*])cccc1C3=O,1,0,1,410.382,0.7058,8.0,5.0,156.52,3.0,0.0,30.0,3.0,21.0,18.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,4.0,0.0,12.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,4.0,0.0,0.0,0.0,2.0,2.0,4.0,2204.0,671.0,0.0,0.00035075412136092597,1.0
BRIC3116,[15*]C1(O)Cc2c(O)c3c(c(O)c2[C@@H](O)C1)C(=O)c1c([16*])cccc1C3=O,2,0,2,326.304,1.2137,6.0,4.0,115.06,0.0,0.0,24.0,2.0,18.0,14.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,2.0,0.0,12.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,4.0,0.0,0.0,0.0,2.0,2.0,4.0,1119.0,400.0,0.0,0.0007015082427218519,1.0
BRIC3117,[13*][C@@H]1C[C@H](N)[C@H]([15*])[C@H](C)O1,1,0,1,113.16,0.4886,2.0,1.0,35.25,0.0,0.0,8.0,2.0,6.0,11.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,61.0,54.0,0.0,0.00035075412136092597,1.0
BRIC3118,[13*][C@@H]1C[C@H]([15*])[C@H](O)[C@H](C)O1,1,0,1,114.144,0.5222,2.0,1.0,29.46,0.0,0.0,8.0,2.0,6.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,60.0,54.0,0.0,0.00035075412136092597,1.0
BRIC3119,[13*][C@H]1C[C@@H](N)C[C@H](C)O1,1,0,1,114.168,0.6744,2.0,1.0,35.25,0.0,0.0,8.0,2.0,6.0,12.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,61.0,54.0,0.0,0.00035075412136092597,1.0
BRIC3120,[8*][C@@H](O)CO,7,5,2,61.06,-0.487,2.0,2.0,40.46,1.0,0.0,4.0,0.0,2.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,14.0,0.0010088781275221952,0.0007015082427218519,0.4101
BRIC3121,[13*][C@@H]1CNC(=O)O1,2,2,0,86.07,-0.112,2.0,1.0,38.33,0.0,0.0,6.0,0.0,3.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,26.0,29.0,0.0004035512510088781,0.0,0.0
BRIC3122,[4*][C@H](CF)[C@H]([8*])O,1,1,0,76.07,0.6945,1.0,1.0,20.23,2.0,0.0,5.0,0.0,3.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,24.0,0.00020177562550443906,0.0,0.0
BRIC3123,[15*]C1([15*])[C@@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC21C,1,1,0,318.432,3.9933,2.0,1.0,37.3,0.0,0.0,23.0,7.0,20.0,27.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,3.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,4.0,4.0,971.0,373.0,0.00020177562550443906,0.0,0.0
BRIC3124,[16*]c1ccc2c(c1)[C@@H](N1CCN(C)CC1)Cc1ccccc1S2,1,1,0,310.466,3.6824,3.0,0.0,6.48,1.0,0.0,22.0,1.0,19.0,22.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,12.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,0.0,0.0,0.0,2.0,1.0,3.0,956.0,378.0,0.00020177562550443906,0.0,0.0
BRIC3125,[4*][C@@H](C)CC#N,1,1,0,68.099,1.1243,1.0,0.0,23.79,1.0,0.0,5.0,0.0,4.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,24.0,0.00020177562550443906,0.0,0.0
BRIC3126,[4*][C@@H](C)CC(C)(C)O,1,1,0,101.169,1.3716,1.0,1.0,20.23,2.0,0.0,7.0,0.0,6.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,38.0,0.00020177562550443906,0.0,0.0
BRIC3127,[4*][C@H](O)C(Cl)(Cl)Cl,10,10,0,148.396,1.8909,1.0,1.0,20.23,0.0,0.0,6.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,24.0,0.0020177562550443904,0.0,0.0
BRIC3128,[4*]CC[C@@H]([4*])C,2,2,0,57.116,1.6206,0.0,0.0,0.0,1.0,0.0,4.0,0.0,4.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,14.0,0.0004035512510088781,0.0,0.0
BRIC3129,[4*][C@@H](C)CC[8*],1,0,1,57.116,1.6206,0.0,0.0,0.0,1.0,0.0,4.0,0.0,4.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,14.0,0.0,0.00035075412136092597,1.0
BRIC3130,[4*][C@@H](C)CN1C(=O)c2cccnc2Nc2ccccc21,1,1,0,252.297,3.0096,3.0,1.0,45.23,2.0,0.0,19.0,0.0,15.0,14.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,615.0,253.0,0.00020177562550443906,0.0,0.0
BRIC3131,[1*]C(=O)[C@@H](C)C[4*],3,3,0,72.107,0.8413,1.0,0.0,17.07,1.0,0.0,5.0,0.0,4.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,19.0,0.0006053268765133172,0.0,0.0
